player_name,tracker_id,solo_KillDeathRatio,solo_WinRatio,solo_TimeSurvived,solo_RoundsPlayed,solo_Wins,solo_WinTop10Ratio,solo_Top10s,solo_Top10Ratio,solo_Losses,solo_Rating,solo_BestRating,solo_DamagePg,solo_HeadshotKillsPg,solo_HealsPg,solo_KillsPg,solo_MoveDistancePg,solo_RevivesPg,solo_RoadKillsPg,solo_TeamKillsPg,solo_TimeSurvivedPg,solo_Top10sPg,solo_Kills,solo_Assists,solo_Suicides,solo_TeamKills,solo_HeadshotKills,solo_HeadshotKillRatio,solo_VehicleDestroys,solo_RoadKills,solo_DailyKills,solo_WeeklyKills,solo_RoundMostKills,solo_MaxKillStreaks,solo_WeaponAcquired,solo_Days,solo_LongestTimeSurvived,solo_MostSurvivalTime,solo_AvgSurvivalTime,solo_WinPoints,solo_WalkDistance,solo_RideDistance,solo_MoveDistance,solo_AvgWalkDistance,solo_AvgRideDistance,solo_LongestKill,solo_Heals,solo_Revives,solo_Boosts,solo_DamageDealt,solo_DBNOs,duo_KillDeathRatio,duo_WinRatio,duo_TimeSurvived,duo_RoundsPlayed,duo_Wins,duo_WinTop10Ratio,duo_Top10s,duo_Top10Ratio,duo_Losses,duo_Rating,duo_BestRating,duo_DamagePg,duo_HeadshotKillsPg,duo_HealsPg,duo_KillsPg,duo_MoveDistancePg,duo_RevivesPg,duo_RoadKillsPg,duo_TeamKillsPg,duo_TimeSurvivedPg,duo_Top10sPg,duo_Kills,duo_Assists,duo_Suicides,duo_TeamKills,duo_HeadshotKills,duo_HeadshotKillRatio,duo_VehicleDestroys,duo_RoadKills,duo_DailyKills,duo_WeeklyKills,duo_RoundMostKills,duo_MaxKillStreaks,duo_WeaponAcquired,duo_Days,duo_LongestTimeSurvived,duo_MostSurvivalTime,duo_AvgSurvivalTime,duo_WinPoints,duo_WalkDistance,duo_RideDistance,duo_MoveDistance,duo_AvgWalkDistance,duo_AvgRideDistance,duo_LongestKill,duo_Heals,duo_Revives,duo_Boosts,duo_DamageDealt,duo_DBNOs,squad_KillDeathRatio,squad_WinRatio,squad_TimeSurvived,squad_RoundsPlayed,squad_Wins,squad_WinTop10Ratio,squad_Top10s,squad_Top10Ratio,squad_Losses,squad_Rating,squad_BestRating,squad_DamagePg,squad_HeadshotKillsPg,squad_HealsPg,squad_KillsPg,squad_MoveDistancePg,squad_RevivesPg,squad_RoadKillsPg,squad_TeamKillsPg,squad_TimeSurvivedPg,squad_Top10sPg,squad_Kills,squad_Assists,squad_Suicides,squad_TeamKills,squad_HeadshotKills,squad_HeadshotKillRatio,squad_VehicleDestroys,squad_RoadKills,squad_DailyKills,squad_WeeklyKills,squad_RoundMostKills,squad_MaxKillStreaks,squad_WeaponAcquired,squad_Days,squad_LongestTimeSurvived,squad_MostSurvivalTime,squad_AvgSurvivalTime,squad_WinPoints,squad_WalkDistance,squad_RideDistance,squad_MoveDistance,squad_AvgWalkDistance,squad_AvgRideDistance,squad_LongestKill,squad_Heals,squad_Revives,squad_Boosts,squad_DamageDealt,squad_DBNOs
LONNO7,206242,0.95,3.51,195624.23,171,6,0.08,45,26.3,165,2602.5,2588.06,109.68,0.14,1.02,0.92,3909.74,0,0.01,0,1144,0.26,157,12,0,0,24,0.15,2,1,8,14,10,2,0,24,1979.94,1979.94,1142.54,3574,270224.9,398341.44,668566.2,1534.22,2257.69,175.17,174,0,281,18755.06,0,0.85,2.05,152218,195,4,0.16,25,12.8,191,1936.18,1935.83,104.74,0.1,1.14,0.83,1817.47,0.16,0,0.03,780.61,0.13,162,35,2,5,19,0.12,0,0,2,5,6,2,0,17,2033.74,2033.74,780.61,1626,192683.9,161722.8,354406.7,988.12,829.35,251.46,222,32,132,20423.73,102,0.79,3.94,169307.48,203,8,0.04,69,34,195,2248.93,2253.27,110.53,0.07,1.28,0.76,2458.61,0.17,0,0.02,834.03,0.34,154,61,2,5,14,0.09,4,0,7,7,6,3,0,22,2189.94,2189.94,609.5,3870,242628.05,256468.96,499097.1,726.77,904.04,394.36,259,35,171,22436.75,151
WenRouHang,209130,4.5,10.34,58673,58,6,0.55,11,19,52,2563.89,2561.9,454.75,0.66,1.74,4.03,2269.6,0,0,0,1011.6,0.19,234,4,0,0,38,0.16,0,0,70,186,19,3,0,7,1885.87,1885.87,1011.6,2092,91634.05,40002.7,131636.8,1579.9,689.7,892.78,101,0,79,26375.66,0,1.81,1.05,73705.17,95,1,0.07,14,14.7,94,1615.53,1654.65,223.91,0.37,1.53,1.79,2056.72,0.14,0.01,0.02,775.84,0.15,170,15,1,2,35,0.21,3,1,0,47,14,3,0,7,1858.63,1858.63,775.84,1314,103083.7,92305.02,195388.7,1085.09,971.63,776.97,145,13,80,21271.56,107,4.1,8.7,24339.35,23,2,0.18,11,47.8,21,1655.79,1645.57,418.84,0.83,2.96,3.74,3584.98,0.22,0,0.04,1058.23,0.48,86,11,0,1,19,0.22,1,0,29,69,14,4,0,4,1800.71,1800.71,1058.23,1309,38351.79,44102.75,82454.54,1667.47,1917.51,445.96,68,5,40,9633.26,72
BO0F,18714,1,0,884.84,1,0,0,0,0,1,1204.83,1200,100,0,1,1,1616.01,0,0,0,884.84,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,884.84,884.84,884.84,1002,1616.01,0,1616.01,1616.01,0,15.01,1,0,2,100,0,1.38,0,9062.83,8,0,0,4,50,8,1326.74,1353.67,206.35,0.12,1.25,1.38,3655.91,0,0,0,1132.85,0.5,11,4,0,0,1,0.09,2,0,9,11,4,2,0,3,1843.39,1843.39,1296.82,2144,12136.44,17110.81,29247.25,2089.17,1222.2,189.68,10,0,12,1650.84,4,1.9,23.6,512515.4,339,80,0.48,263,77.6,259,2589.35,2646.08,219.41,0.23,2.46,1.45,5769.22,0.29,0.01,0,1511.84,0.78,492,264,0,1,78,0.16,9,2,1,1,10,4,0,44,2187.84,2187.84,1424.82,3344,684004.33,1271763.26,1955767.09,2101.66,3118.8,465.28,835,97,823,74379.05,409
Riscxlol,9723,10.5,33.33,5448.33,3,1,0.33,3,100,2,1437.27,1320.55,565.79,1.67,2.33,7,4643.28,0,0.33,0,1816.11,1,21,2,0,0,5,0.24,0,1,21,21,11,2,0,2,1923.34,1923.34,1816.11,1194,7096.54,6833.3,13929.84,2365.51,2277.77,285.89,7,0,15,1697.37,0,2.48,21.21,101747.9,66,14,0.33,42,63.6,52,2383.14,2365.52,274.94,0.27,3.11,1.95,7616.15,0.18,0,0,1541.63,0.64,129,51,0,0,18,0.14,0,0,51,53,7,2,0,17,2039.33,2039.33,1541.64,2005,114041.8,388624.2,502666,1727.91,5888.24,291.94,205,12,205,18146.22,79,2.24,17.27,207385.22,139,24,0.11,105,75.5,115,2547.84,2561.79,310.08,0.4,3.23,1.86,7511.76,0.28,0.01,0.01,1491.98,0.76,258,106,0,2,55,0.21,4,2,8,75,9,5,0,27,2124.36,2124.36,1325.91,3105,253706.1,790428.9,1044135,919.22,2863.87,441.74,449,39,369,43101.59,256
Xeroxkorea,182617,1.33,3.12,524707.93,544,17,0.31,88,16.2,527,2587.41,2630.39,166.63,0.35,1.72,1.29,4613.42,0,0.04,0.01,964.54,0.16,701,65,6,6,191,0.27,6,24,22,136,10,3,0,48,2016.69,2016.69,1049.23,6540,784565.64,1725136.65,2509702.3,1474.17,3935.3,342.72,936,0,751,90644.06,0,2.65,8,28811.68,25,2,0.18,11,44,23,1845.68,1843.63,347.23,0.88,1.8,2.44,4807.64,0.36,0,0,1152.47,0.44,61,14,0,0,22,0.36,1,0,13,51,8,3,0,3,1902.99,1902.99,1152.47,1532,42285.2,77905.81,120191,1691.41,3116.23,269.33,45,9,44,8680.71,41,2.11,2.22,86286.38,90,2,0.04,24,26.7,88,1882.95,1867.06,298.4,0.36,2.42,2.07,3588.81,0.16,0.01,0,958.74,0.27,186,34,0,0,32,0.17,1,1,27,51,19,4,0,14,1948.17,1948.17,769.92,2501,146321.34,176671.16,322992.5,1318.71,1347.64,251.3,218,14,98,26856.36,200
manborg,216890,2.28,1.52,55666.4,66,1,0.02,12,18.2,65,1772.91,1766.33,251.26,0.8,0.89,2.24,2743.92,0,0.05,0,843.43,0.18,148,8,0,0,53,0.36,1,3,38,38,9,7,0,23,1909.2,1909.2,910.72,5636,77982.84,103116.08,181098.92,1110.81,2152.53,342.57,59,0,68,16582.85,0,2.23,18.75,40515.73,32,6,0.33,19,59.4,26,1840.86,1803.92,223.92,0.53,2.22,1.81,4352.38,0.12,0.03,0,1266.12,0.59,58,12,0,0,17,0.29,1,1,20,31,6,4,0,14,1937.98,1937.98,1257.65,5212,51351.04,87924.98,139276.01,1655.06,2536.19,328.29,71,4,53,7165.46,27,1.16,15.44,316873.34,259,40,0.25,159,61.4,219,2535.86,2592.69,142.61,0.19,1.91,0.98,4803.19,0.22,0.02,0.03,1223.45,0.61,254,133,2,9,50,0.2,8,5,2,12,7,3,0,54,2126.3,2126.3,1221.36,5915,448255.2,795772.2,1244027.4,1727.96,3046.79,402.03,495,58,363,36935.81,187
AXOI,24942,2.94,12.09,219518.17,182,22,0.32,70,38.5,160,2559.54,2563.2,288.54,0.75,3.7,2.58,5735.34,0,0.14,0.01,1206.14,0.38,470,18,1,1,137,0.29,4,26,17,93,11,3,0,33,2148.14,2148.14,1238.2,3324,308907.39,734923.78,1043831.17,1894.41,3501.5,389.19,674,0,520,52513.41,0,2.56,8.67,196058.96,173,15,0.12,65,37.6,158,2015.53,2113.69,294.75,0.51,3.71,2.34,5005.65,0.17,0.04,0.02,1133.29,0.38,405,57,3,3,89,0.22,6,7,8,25,14,4,0,35,2178.01,2178.01,1348.13,4136,286449.14,579528.16,865977.32,1604.45,3706.87,394.5,642,29,371,50991.78,239,3.23,15.79,175820.87,152,24,0.31,77,50.7,128,2223.25,2203.3,348.94,0.63,4.37,2.72,5228.37,0.18,0.03,0.05,1156.72,0.51,414,80,2,7,96,0.23,9,5,25,47,12,4,0,32,1975.09,1975.09,1169.65,4946,235527.77,559184.8,794712.6,1539.78,3831.91,460.13,664,28,351,53038.5,390
groovykid,29755,36,100,5638.4,3,3,1,3,100,0,1597.43,1502.73,1190.35,4.33,1,12,5547.39,0,0,0,1879.47,1,36,0,0,0,13,0.36,0,0,24,36,18,2,0,2,1942.79,1942.79,1879.47,1338,12440.86,4201.31,16642.18,4146.96,1400.44,269.49,3,0,26,3571.05,0,4.68,25.12,300301.09,203,51,0.21,126,62.1,152,2630.91,2646.63,439.02,0.89,4.35,3.5,6223.36,0.21,0.02,0,1479.32,0.62,711,189,0,0,181,0.25,7,5,45,174,13,4,0,33,2186.68,2186.68,1646.63,3283,545667.35,717674.57,1263341.52,2835.56,4522.1,396.14,883,43,838,89120.23,438,4.78,5.88,36090.77,34,2,0.08,13,38.2,32,1905.42,1919.43,545.05,0.85,2.32,4.5,3481.53,0.18,0,0,1061.49,0.38,153,34,0,0,29,0.19,1,0,19,88,13,4,0,14,1835,1835,1244.55,2539,69958.74,48413.44,118372.18,2886.56,969.34,305.37,79,6,70,18531.59,128
ex-AK,212914,3.25,14.29,19059.48,14,2,0.4,5,35.7,12,1721.1,1711.1,289.6,1.07,0.43,2.79,5457.34,0,0.07,0,1361.39,0.36,39,1,0,0,15,0.38,1,1,5,5,8,2,0,7,1947.45,1947.45,1361.39,1426,28372.51,48030.32,76402.83,2026.61,3430.74,247.69,6,0,59,4054.4,0,2.59,9.82,146773.1,112,11,0.19,59,52.7,101,2340.36,2358.29,283.3,0.62,1.5,2.34,5294.33,0.25,0,0,1310.47,0.53,262,68,0,0,70,0.27,1,0,17,56,10,3,0,24,1980.45,1980.45,1310.47,1942,218898.7,374065.9,592964.6,1954.45,3339.88,527.15,168,28,384,31730.14,138,1.57,8.35,408892.5,395,33,0.2,168,42.5,362,2670.35,2733.11,207.02,0.22,1.52,1.44,3888.35,0.21,0.01,0.02,1035.17,0.43,568,150,2,7,88,0.15,7,2,16,16,9,4,0,31,2190.89,2190.89,1035.17,2219,628124.3,907773.6,1535898,1590.19,2298.16,579.78,601,83,794,81772.05,539
XTT1993,134180,2.39,12.59,154299.68,143,18,0.7,40,28,125,2082.72,2083.67,235.46,0.41,1.19,2.09,4044.57,0,0.03,0,1079.02,0.28,299,16,0,0,59,0.2,0,5,39,39,9,3,0,34,2178.5,2178.5,1097.34,5529,205935.66,372437.41,578373.07,1599.68,2950.56,345.7,170,0,265,33670.72,0,2.9,18.01,424800.3,372,67,0.3,171,46,305,2232.18,2389.81,288.74,0.37,2.51,2.37,4299.83,0.2,0.01,0.02,1141.94,0.46,883,222,3,8,136,0.15,9,5,53,291,11,3,0,58,2185.15,2185.15,946.81,7260,579311.25,1020225.42,1599536.7,1260.55,2331.57,695.49,935,74,744,107412.38,485,2.67,20.28,547702.49,424,86,0.32,281,66.3,338,2590,2584.12,300.45,0.29,2.72,2.13,5014.8,0.32,0.01,0.01,1291.75,0.66,903,376,1,3,123,0.14,28,4,62,72,9,4,0,55,2186.71,2186.71,1262.34,8179,752095.18,1374181.28,2126276.45,1702.95,2901.89,466.87,1152,134,903,127391.79,798
Hongbro,213265,1.91,3.03,44857.4,33,1,0.1,13,39.4,32,1621.24,1607.23,210.91,0.39,0.88,1.85,4791.27,0,0.03,0,1359.32,0.39,61,2,0,0,13,0.21,0,1,4,10,6,2,0,22,1978.62,1978.62,1372.23,2674,62020.22,96091.72,158111.99,1839.49,2891.65,204.92,29,0,89,6960.1,0,1.22,4.03,334761.78,298,12,0.05,119,39.9,286,2298.99,2343.95,179.5,0.14,1.12,1.17,4450.59,0.19,0.01,0,1123.36,0.4,350,114,1,1,43,0.12,5,4,11,11,7,4,0,41,2063.67,2063.67,1079.38,2951,471020.33,855254.63,1326274.65,1622.42,2900.34,503.88,335,58,646,53489.75,241,1.09,7.76,371274.08,322,25,0.2,161,50,297,2547.34,2655.9,168.78,0.12,1.12,1.01,4613.31,0.16,0.02,0.03,1153.03,0.5,324,120,1,9,39,0.12,7,5,2,33,11,4,0,41,2034.33,2034.33,1084.9,3301,553077.99,932406.55,1485484.24,1732.35,2061.53,370.55,362,53,547,54348.38,313
Painkillerr,25064,2.8,16.67,17741.38,18,3,0.42,4,22.2,15,1553.63,1389.5,274.22,0.72,1.28,2.33,3987.33,0,0,0,985.63,0.22,42,4,0,0,13,0.31,2,0,25,25,9,2,0,10,2165.57,2165.57,912.58,4414,21243.48,50528.54,71772.01,1044.26,2406.07,274.04,23,0,32,4935.93,0,2.79,14.71,70270.56,68,10,0.25,28,41.2,58,1989.34,2124.56,298.9,0.51,2.41,2.38,3640.52,0.18,0,0.01,1033.39,0.41,162,27,0,1,35,0.22,4,0,14,17,9,2,0,18,1926.84,1926.84,958.06,4884,89375.77,158179.75,247555.51,1167.35,1430.46,391.76,164,12,121,20325.4,88,2.36,19.35,379689,279,54,0.19,203,72.8,225,2642.42,2634.25,283.28,0.32,2.23,1.9,5492.27,0.22,0.01,0.01,1360.89,0.73,531,216,1,3,90,0.17,23,3,40,112,10,5,0,58,2173.68,2173.68,1193.43,5948,482026,1050317.54,1532343.59,1459.33,3119.34,657.13,621,62,566,79036.32,484
Triangler,68605,2.73,11.76,23703.84,17,2,0.2,5,29.4,15,1778.18,1777.76,285.44,0.53,2.12,2.41,4968.94,0,0,0,1394.34,0.29,41,3,0,0,9,0.22,1,0,1,6,10,2,0,10,1973.77,1973.77,1102.48,2466,29165.81,55306.18,84471.99,1048.4,1728.32,295.71,36,0,44,4852.5,0,2.07,11.76,41088.19,34,4,0.29,14,41.2,30,1943.74,1965.92,223.92,0.21,2.12,1.82,4818,0.21,0.03,0.06,1208.48,0.41,62,13,0,2,7,0.11,2,1,0,2,10,2,0,12,1976.2,1976.2,1208.48,1626,59266.63,104545.4,163812,1743.14,3074.86,228.27,72,7,61,7613.28,33,1.18,7.44,268638.7,242,18,0.15,119,49.2,224,2552.59,2679.79,152.56,0.17,2.16,1.09,4216.06,0.15,0,0.02,1110.08,0.49,264,93,1,6,41,0.16,6,1,8,8,10,6,0,34,2186.97,2186.97,1110.08,2130,364681,655606,1020287,1506.95,2709.12,366.64,523,37,318,36919.35,226
Obsessiveness,54088,2.23,3.19,81213.43,94,3,0.14,12,12.8,91,2143.02,1995.76,243.2,0.57,1.04,2.16,2670.05,0,0.03,0,863.97,0.13,203,8,0,0,54,0.27,16,3,32,114,28,3,0,22,1891.62,1891.62,947.8,4008,115891.3,135093.85,250985.16,1190.07,1709.98,671.44,98,0,121,22861.23,0,5.97,15.22,49831.73,46,7,0.13,16,34.8,39,2168.55,2120.99,569.69,2.2,1.57,5.07,3698.19,0.22,0.04,0,1083.3,0.35,233,15,0,0,101,0.43,17,2,61,213,26,4,0,12,1972.72,1972.72,1008.42,4869,75985.27,94131.33,170116.64,1508.24,1912.86,524.96,72,10,70,26205.74,123,4.17,15.32,117286.28,111,17,0.12,49,44.1,94,2559.62,2504.41,399.16,1.51,1.32,3.53,3319.71,0.24,0.04,0.01,1056.63,0.44,392,49,0,1,168,0.43,34,4,119,306,28,6,0,13,1976.58,1976.58,992.86,4129,186871.39,181616.58,368487.98,1268.36,1546.55,634.29,146,27,139,44306.55,286
K2Raynor,14440,2.83,10,26423.22,20,2,0.14,8,40,18,1798.11,1768.69,307.73,0.45,1.35,2.55,3551.35,0,0,0,1321.16,0.4,51,3,0,0,9,0.18,0,0,5,11,7,2,0,11,2008.06,2008.06,1182.22,2557,37538.31,33488.75,71027.06,1768.7,1435.56,340.85,27,0,41,6154.61,0,1.43,11.25,198615.16,160,18,0.24,69,43.1,142,2267.29,2287.23,176.95,0.21,1.63,1.27,3724.41,0.17,0.01,0.02,1241.34,0.43,203,75,2,3,34,0.17,4,1,9,12,6,4,0,24,1992.78,1992.78,1253.7,3358,291771.78,304134.13,595905.9,1761.24,2485.02,302.75,261,27,308,28312.32,122,1,5.83,413585.35,343,20,0.31,199,58,323,2666.79,2657.95,145.46,0.12,1.91,0.94,3646.24,0.23,0,0.02,1205.79,0.58,323,145,2,7,42,0.13,14,1,21,21,7,3,0,45,2185.57,2185.57,1208.85,5810,610972.49,639687.54,1250659.72,1635.68,1651.85,636.14,656,78,611,49892.82,305
LHGMAN,153854,1.27,1.16,87657.47,86,1,0.05,21,24.4,85,2199.82,2215.05,156.74,0.2,1.94,1.26,3119.92,0,0.01,0,1019.27,0.24,108,10,0,0,17,0.16,0,1,4,4,9,3,0,23,1984.04,1984.04,1019.27,1823,112798.3,155514.4,268312.7,1311.61,1808.31,428.13,167,0,199,13480.03,0,1.31,3.7,90117.02,81,3,0.11,28,34.6,78,2096.53,2161.65,149.6,0.14,2.19,1.26,3816.47,0.17,0,0,1112.56,0.35,102,19,0,0,11,0.11,0,0,4,4,5,2,0,18,2006.19,2006.19,1112.56,1753,118488,190646.4,309134.4,1462.82,2353.66,296.36,177,14,177,12117.37,52,1.09,4.8,249416.8,229,11,0.1,109,47.6,218,2568.6,2643.85,127.62,0.13,2.93,1.03,3823.69,0.18,0,0.03,1089.16,0.48,237,87,4,8,29,0.12,4,1,2,47,9,3,0,27,2185.25,2185.25,1089.16,2151,350845.8,524778.8,875624.6,1532.08,2291.61,340.89,671,42,502,29225.09,174
HappypooL,149900,1.21,5.81,103519,86,5,0.25,20,23.3,81,2378.41,2364.79,135.32,0.17,2.15,1.14,3867.1,0,0,0,1203.71,0.23,98,8,0,0,15,0.15,0,0,0,5,6,2,0,28,2176.34,2176.34,1203.71,1991,155568.1,177002.3,332570.5,1808.93,2058.17,187.99,185,0,287,11637.32,0,1.25,4.41,74580.65,68,3,0.14,21,30.9,65,2148.44,2136.06,159.87,0.09,1.57,1.19,3411.74,0.15,0,0.01,1096.77,0.31,81,15,0,1,6,0.07,0,0,1,1,5,3,0,19,2173.73,2173.73,1096.77,1794,113090.9,118907.7,231998.6,1663.1,1748.64,232.09,107,10,152,10870.86,60,0.84,4.65,484305.3,452,21,0.11,189,41.8,431,2594.01,2645.01,125.06,0.13,2.09,0.8,3859.04,0.31,0,0.01,1071.47,0.42,363,141,2,5,57,0.16,11,2,8,8,6,3,0,41,2168.32,2168.32,1071.47,2179,719047,1025237,1744284,1590.81,2268.22,386.69,944,140,875,56527.93,391
tyrose936,129924,3.38,7.14,12496.84,14,1,0.5,2,14.3,13,1558.51,1385.14,342.39,1,3.64,3.14,2535.1,0,0,0,892.63,0.14,44,1,0,0,14,0.32,0,0,9,11,13,2,0,10,1962.97,1962.97,892.63,1276,14524.71,20966.66,35491.37,1037.48,1497.62,215.57,51,0,19,4793.53,0,1.64,1.09,69414.16,92,1,0.06,17,18.5,91,1721.85,1715.14,212.17,0.27,1.28,1.62,1978.96,0.1,0.03,0.01,754.5,0.18,149,28,0,1,25,0.17,3,3,6,6,8,3,0,19,1968.68,1968.68,754.5,1394,103523.2,78540.77,182064,1125.25,853.7,432.38,118,9,111,19519.71,90,1.14,3.99,634373.92,652,26,0.05,272,41.7,626,2591.86,2679.97,163.13,0.17,1.41,1.1,3210.71,0.19,0.02,0.02,972.97,0.42,715,224,2,10,114,0.16,30,11,10,35,9,4,0,42,2185.7,2185.7,1225.41,3212,994647.45,1098737.82,2093384.67,2068.55,1501.11,395.5,918,122,886,106363.94,682
moamoa,21123,2.15,2.94,29792.65,34,1,0.2,5,14.7,33,1744.67,1759.7,228.83,0.41,1.56,2.09,2214.31,0,0,0.03,876.25,0.15,71,5,1,1,14,0.2,2,0,2,10,7,2,0,18,1889.09,1889.09,876.25,1406,44029.42,31257.03,75286.45,1294.98,919.32,321.89,53,0,50,7780.1,0,1.59,4.69,50966.08,64,3,0.23,13,20.3,61,1894.46,1884.55,200.11,0.3,1.56,1.52,2248.7,0.2,0,0.03,796.34,0.2,97,18,1,2,19,0.2,1,0,3,7,10,3,0,10,2162.48,2162.48,796.34,1565,76259.67,67657.03,143916.7,1191.56,1057.14,354.86,100,13,76,12806.75,61,1.21,3.28,572266.77,609,20,0.04,238,39.1,589,2654.07,2663.8,172.02,0.14,1.4,1.17,2827.25,0.2,0,0.02,939.68,0.39,712,250,1,12,88,0.12,17,2,27,27,8,4,0,42,2016.43,2016.43,913.37,3188,827988.25,893809.3,1721797.35,959.63,735.04,902.51,854,124,740,104758.19,683
NSG-Tyler,153657,1.72,3.39,60757.79,59,2,0.13,15,25.4,57,2071.96,2095.68,193.64,0.29,0.93,1.66,2715.92,0,0,0,1029.79,0.25,98,6,0,0,17,0.17,0,0,11,52,9,2,0,8,1975.91,1975.91,1029.79,1707,101605.3,58633.63,160239,1722.12,993.79,259.52,55,0,80,11424.79,0,1.47,0.9,99073.92,111,1,0.02,27,24.3,110,1833.88,1909.34,185.14,0.36,1.45,1.46,2550.23,0.15,0.01,0.03,892.56,0.24,162,27,2,3,40,0.25,1,1,5,10,8,2,0,13,2187.39,2187.39,1376.85,2577,164382.03,118693.05,283075.08,2511.42,3022.11,411.58,161,17,124,20550.19,96,1.51,14.81,186476.53,135,20,0.1,97,71.9,115,2541.04,2580.6,207.02,0.17,2.95,1.29,5622.73,0.27,0.01,0,1381.31,0.72,174,71,0,0,23,0.13,2,1,3,40,11,3,0,15,2188.47,2188.47,1625.83,3196,296689.48,462379.36,759068.83,2082.6,4681.25,285.3,398,36,276,27947.1,154
KimDoHyung,41967,1.13,2.04,411948.7,442,9,0.13,70,15.8,433,2300.79,2349.84,149.47,0.22,2.6,1.11,3321.21,0,0.04,0,932.01,0.16,490,50,2,2,99,0.2,2,19,6,33,10,3,0,40,2084.2,2084.2,932.01,1903,606323.8,861652.2,1467976,1371.77,1949.44,357.67,1150,0,825,66065.67,0,4,0,3862.02,2,0,0,2,100,2,1341.88,1258.02,485.04,2,6,4,5637.31,0,0,0,1931.01,1,8,3,0,0,4,0.5,0,0,4,4,4,1,0,2,1986.12,1986.12,1931.01,1116,4915.11,6359.51,11274.62,2457.55,3179.76,131.47,12,0,11,970.07,4,1.31,5.78,324499.32,277,16,0.06,141,50.9,261,2619.49,2700.07,195.43,0.22,2.17,1.23,4654.65,0.36,0.01,0.01,1171.48,0.51,341,156,1,4,62,0.18,10,2,8,8,12,5,0,25,2178.57,2178.57,1266.3,3263,459486.33,829851.36,1289337.69,2107.72,3340.72,593.25,601,99,470,54133.18,338
naver_Kill,160233,2.26,13.64,26074,22,3,0.5,6,27.3,19,1904.33,1883.66,219.94,0.23,2.18,1.95,2443.51,0,0.09,0,1185.18,0.27,43,4,0,0,5,0.12,0,2,3,3,6,2,0,12,1906.51,1906.51,1185.18,1584,32184.59,21572.56,53757.15,1462.94,980.57,263.98,48,0,36,4838.69,0,0.78,2.84,117810.51,141,4,0.07,28,19.9,137,1952.18,1970.87,107.35,0.08,1.42,0.76,2112.59,0.11,0.01,0.02,835.54,0.2,107,31,3,3,11,0.1,3,1,1,2,5,2,0,20,1967.73,1967.73,907.52,2646,146432.19,151442.53,297874.72,943.72,2980.48,239.27,200,16,152,15136.87,71,0.87,3.32,719259.15,693,23,0.11,290,41.8,670,2647.89,2659.72,137.99,0.15,1.97,0.84,3378.48,0.25,0,0.01,1037.89,0.42,583,299,1,4,101,0.17,15,3,13,13,7,4,0,44,2023.25,2023.25,1179.87,3480,1015608.52,1325677.03,2341285.74,1582.04,1932.38,432.33,1362,173,954,95627.83,572
Kenshuchu,9140,3.95,6.93,275087.04,274,19,0.19,67,24.5,255,2240.82,2335.32,398.8,0.82,2.08,3.68,2684.99,0,0,0.01,1003.97,0.24,1008,40,2,2,225,0.22,2,1,20,29,17,3,0,45,2104.6,2104.6,1142.21,6566,493869.74,241816.67,735686.41,1898.77,1985.62,410.36,569,0,507,109270.24,0,3.79,10.64,95790.12,94,10,0.27,33,35.1,84,2106.83,2131.17,418.09,0.71,2.8,3.38,2903.18,0.26,0,0.02,1019.04,0.35,318,50,2,2,67,0.21,5,0,48,88,14,4,0,18,2003.61,2003.61,1326.19,4201,138852.11,134046.43,272898.53,1852.82,2427.43,332.37,263,24,179,39300.63,193,2.62,8.75,169849.76,160,14,0.19,68,42.5,146,2553.36,2612.15,338.94,0.44,3.07,2.39,3219.29,0.28,0.01,0.01,1061.56,0.42,383,89,0,1,70,0.18,5,1,16,57,12,3,0,24,2030.58,2030.58,1246.05,3309,280790.91,234295.89,515086.8,2250.77,1444.66,375.73,491,44,314,54231.18,375
Leethm,211836,1.86,3.45,32701.03,29,1,0.17,6,20.7,28,1744.92,1751.51,191.69,0.31,1.55,1.79,2741.19,0,0,0,1127.62,0.21,52,4,0,0,9,0.17,0,0,7,7,11,2,0,12,1988.69,1988.69,1127.62,1423,34824.5,44669.91,79494.41,1200.84,1540.34,201.13,45,0,61,5558.93,0,1.32,2.73,116543.8,110,3,0.09,35,31.8,107,2267.93,2277.31,162.11,0.11,1.72,1.28,3307.38,0.2,0,0.02,1059.49,0.32,141,39,1,2,12,0.09,2,0,17,24,7,3,0,14,2179.54,2179.54,1059.49,1889,158532,205279.6,363811.6,1441.2,1866.18,361.03,189,22,165,17832.26,84,1.03,3.81,285706.12,289,11,0.05,117,40.5,278,2474.72,2563.32,143.4,0.14,1.7,0.99,3346.47,0.19,0.01,0.02,988.6,0.4,285,84,3,6,41,0.14,7,2,11,74,5,4,0,29,1987.72,1987.72,713.52,3084,407263.94,559865.6,967129.54,955.06,971.99,352.22,491,55,336,41443.67,281
